0,-0.19764465291076164
1,-0.19768486166038912
2,-0.1972827741641143
3,-0.1965858225039046
4,-0.19630436125651224
5,-0.19629095833996973
6,-0.19389183627886328
7,-0.19212265129525405
8,-0.18913380090627785
9,-0.1866944700955439
10,-0.19068853922520718
11,-0.19225668046067898
12,-0.19051430131015476
13,-0.19441455002402055
14,-0.19433413252476558
15,-0.1936237779480134
16,-0.1932082875351961
17,-0.19296703503743118
18,-0.19326189920136605
19,-0.19328870503445103
20,-0.19311446711939861
21,-0.19319488461865358
22,-0.19300724378705866
23,-0.1926989767065813
24,-0.19216286004488153
25,-0.19281960295546374
26,-0.1927123796231238
27,-0.1917741754651492
28,-0.19181438421477667
29,-0.0913729276453253
30,-0.09324933596127448
31,-0.08822324225783916
32,-0.08046295357973503
33,-0.07242120365423853
34,-0.06488876455735679
35,-0.06094830709386351
36,-0.05424684882261641
37,-0.04832275971083399
38,-0.045628773485792654
39,-0.036769445651204005
40,-0.017817735063033788
41,-0.012335928794237113
42,-0.0006485721662656327
43,0.010784102241565348
44,0.013558505965861644
45,0.023208592473540898
46,0.03086167122222163
47,-0.17695054976915064
48,-0.1772722197661705
49,-0.17619998644277096
50,-0.17747326351430792
51,-0.1759185251953786
52,-0.17282245147406242
53,-0.1666705127810576
54,-0.15895043285258095
55,-0.15877619493752854
56,-0.1982209783220889
57,-0.19819417248900392
58,-0.19814056082283393
59,-0.19811375498974895
60,-0.19812715790629143
61,-0.19811375498974895
62,-0.19807354624012147
63,-0.1980467404070365
64,-0.19801993457395148
65,-0.1968002691685845
66,-0.198006531657409
67,-0.19793951707469654
68,-0.1977250704100166
69,-0.19803333749049398
70,-0.19801993457395148
71,-0.198006531657409
72,-0.1979931287408665
73,-0.1979931287408665
74,-0.19796632290778152
75,-0.021382897460420686
76,-0.030778341956709105
77,-0.027561641986510503
78,-0.009172840490208486
79,-0.002994082561202114
80,0.00894788927232709
81,0.019549609660356543
82,0.011186203140756728
83,0.025460295855596476
84,0.03985504162515178
85,0.042053119938120824
86,0.05002784187798831
87,0.0468245448243322
88,0.04167783827493099
89,0.02663976591425252
90,-0.19448156460673302
91,-0.19397225377811825
92,-0.1926855737900388
93,-0.19264536504041133
94,-0.19169375796589425
95,-0.191037015055312
96,-0.19261855920732635
97,-0.19284640878854872
98,-0.19204223379599908
99,-0.1912916704696194
100,-0.1913184763027044
101,-0.19150611713429933
102,-0.19146590838467184
103,-0.19101020922222703
104,-0.1903936750612723
105,-0.1954735412658761
106,-0.19543421710874043
107,-0.1950164616030274
108,-0.19502136707048198
109,-0.1948788404559691
110,-0.19513932613897247
111,-0.19530151483205319
112,-0.1968546045922478
113,-0.19750827823494177
114,0.25629872746697374
115,0.26459513280677766
116,0.27495558729412567
117,0.2916288154729884
118,0.2973652637531759
119,0.3046028252832062
120,0.3183542310587218
121,0.32262976143577743
122,0.3311406268431778
123,0.32075336652274483
124,0.3199893868769061
125,0.31102283570997746
126,0.29942931290072
127,0.30769889900452235
128,0.3229246255997123
129,0.3201234294452476
130,0.31939965854903635
131,-0.10568724251270908
132,-0.09886515799257954
133,-0.09647943884801558
134,-0.09934766298810933
135,-0.10318089711926266
136,-0.10386444586292987
137,-0.11232168620124369
138,-0.10489647043670192
139,-0.10716156333238344
