0,0.00076
1,0.00073
2,0.00103
3,0.00122
4,0.00155
5,0.00176
6,0.00177
7,0.00356
8,0.00488
9,0.00711
10,0.00893
11,0.00808
12,0.00599
13,0.00595
14,0.0053
15,0.00478
16,0.00608
17,0.00317
18,0.00323
19,0.00376
20,0.00407
21,0.00425
22,0.00401
23,0.00414
24,0.00422
25,0.00445
26,0.00485
27,0.00444
28,0.00482
29,0.00462
30,0.00448
31,0.00514
32,0.00511
33,0.00483
34,0.08005
35,0.07865
36,0.0824
37,0.08819
38,0.08949
39,0.09981
40,0.10275
41,0.10775
42,0.11217
43,0.11418
44,0.12079
45,0.13492999
46,0.13902
47,0.14774001
48,0.15627
49,0.17125
50,0.0162
51,0.01596
52,0.01569
53,0.01676
54,0.01581
55,0.01656
56,0.01697
57,0.01928
58,0.02115
59,0.0228
60,0.02387
61,0.03165
62,0.02425
63,0.02396
64,0.00033
65,0.00039
66,0.00041
67,0.0004
68,0.00041
69,0.00044
70,0.00046
71,0.00139
72,0.00049
73,0.00054
74,0.0007
75,0.00048
76,0.00049
77,0.0005
78,0.00052
79,0.13227
80,0.11747
81,0.14138
82,0.14599001
83,0.15489999
84,0.16281
85,0.16723
86,0.15657001
87,0.16722
88,0.17664
89,0.17796001
90,0.17960001
91,0.18555
92,0.17932001
93,0.16810001000000002
94,0.00356
95,0.0036
96,0.00312
97,0.0035
98,0.00376
99,0.00446
100,0.00449
101,0.0052
102,0.00569
103,0.00451
104,0.00434
105,0.00494
106,0.00572
107,0.00534
108,0.00507
109,0.00537
110,0.00571
111,0.00617
112,0.00237988
113,0.0024092199999999997
114,0.0024385599999999998
115,0.00256323
116,0.00272091
117,0.00282359
118,0.00265858
119,0.0026292399999999997
120,0.00250823
121,0.00134946
122,0.00086175
123,0.00087275
124,0.0008984199999999999
125,0.00088375
126,0.33945
127,0.34564
128,0.35337
129,0.35257999
130,0.36581
131,0.37009
132,0.37548999
133,0.38575
134,0.38894
135,0.39529001
136,0.38754001
137,0.38697
138,0.38028
139,0.37163
140,0.37779999
141,0.38498999
142,0.38916
143,0.06353
144,0.06937
145,0.07446
146,0.0758
147,0.07624
148,0.07124
149,0.07073
150,0.06996
151,0.06827
152,0.06511
153,0.06575
154,0.06205
155,0.06324
156,0.06368
157,0.06586
158,0.06306
159,0.06477
160,0.02769
161,0.02618
162,0.02831
163,0.03004
164,0.03049
165,0.02763
166,0.03045
167,0.0255
168,0.02431
169,0.02728
170,0.03011
171,0.03094
172,0.03224
173,0.03177
174,0.03196
175,0.03273
176,0.01588
177,0.01639
178,0.02069
179,0.023
180,0.02472
181,0.02602
182,0.02717
183,0.02885
184,0.03028
185,0.03058
186,0.0303
187,0.03052
188,0.03081
189,0.03326
190,0.02165
191,0.02578
192,0.02863
193,0.03271
194,0.03799
195,0.04158
196,0.04475
197,0.05058
198,0.05442
199,0.05799
200,0.0606
201,0.06383
202,0.07219
203,0.07438
204,0.07934
205,0.08345
206,0.09074
207,0.00124
208,0.00131
209,0.00137
210,0.00138
211,0.00136
212,0.00142
213,0.00147
214,0.00148
215,0.00178
216,0.00462
217,0.00155
218,0.00176
219,0.00212
220,0.00144
221,0.00127
222,0.00127
223,0.00129
224,0.00118
225,0.00124
226,0.00125
227,0.05294
228,0.05184
229,0.0527
230,0.05604
231,0.05678
232,0.05912
233,0.05765
234,0.06053
235,0.0574
236,0.06167
237,0.05855
238,0.05994
239,0.05999
240,0.0595
241,0.05482
242,0.05601
243,0.05895
244,0.05767
245,0.11727
246,0.11834
247,0.11085
248,0.1155
249,0.11061
250,0.10693
251,0.09967
252,0.10672
253,0.09648
254,0.09513
255,0.09422
256,0.09272
257,0.09301
258,0.00045
259,0.00052
260,0.00051
261,0.00044
262,0.00051
263,0.0005
264,0.00067
265,0.00067
266,0.00046
267,0.00068
268,0.00142
269,0.00174
270,0.00218
271,0.00244
272,0.00265
273,0.004
274,0.00402
275,0.00442
276,0.00465
277,0.00444
278,0.00468
279,0.00519
280,0.00742
281,0.00052805
282,0.00058305
283,0.00058305
284,0.0006490599999999999
285,0.00060872
286,0.00044371
287,0.00036669999999999997
288,0.00050971
289,0.00061239
290,0.00021
291,0.00023
292,0.00026
293,0.00029
294,0.00032
295,0.00032
296,0.00032
297,0.0003
298,0.00032
299,0.0004
300,0.00064
301,0.00067
302,0.00077
303,0.00093
304,0.00097
305,0.00105
306,0.00105
307,0.01456
308,0.01487
309,0.01557
310,0.01623
311,0.01791
312,0.02076
313,0.02084
314,0.02374
315,0.02196
316,0.02185
317,0.01949
318,0.01962
319,0.0226
320,0.00387
321,0.00403
322,0.00392
323,0.00397
324,0.00428
325,0.00409
326,0.00432
327,0.00337
328,0.00388
329,0.00341
330,0.00542
331,0.00699
332,0.00663
333,0.00733
334,0.00731
335,0.31938
336,0.31081
337,0.32851999
338,0.33562
339,0.35256
340,0.35
341,0.39792999
342,0.41831
343,0.48684
344,0.51162
345,0.48534
346,0.44707999
347,0.45648999
348,0.43398999
349,0.04342
350,0.04619
351,0.0436
352,0.04793
353,0.04727
354,0.04799
355,0.04895
356,0.0526
357,0.05004
358,0.04291
359,0.04474
360,0.04502
361,0.03966
362,0.04205
363,0.04456
364,0.04159
